,FIPS,county,pop_2018,pop_2019,pop_2020,pop_2021,pop_2022,pop_2023,pop_2024,pop_2025,pop_2026,pop_2027,pop_2028,pop_2029,pop_2030,pop_2031,pop_2032,pop_2033,pop_2034,pop_2035,pop_2036,pop_2037,pop_2038,pop_2039,pop_2040,pop_2041,pop_2042,pop_2043,pop_2044,pop_2045,pop_2046,pop_2047,pop_2048
853,19129,"Mills,IA",1302.1940757035,1276.4160839246001,1251.3555635499,1230.4045148545,1203.3696152354,1182.7157222056999,1159.2367793675999,1135.8679764946,1117.4881801274998,1100.7816102027,1080.1608684048,1058.581161162,1036.5974158327,1013.3713503597,992.2461749191,972.2815993972,955.5642079553,937.9440299374,919.2779605472999,899.4175286388001,886.8006728721001,873.8649167099,858.1785273387001,841.4968688839999,828.4562407210001,817.218998144,803.407891028,790.208658046,775.397445564,765.087764024,748.4836145410001
854,19131,"Mitchell,IA",776.3413863616,756.3627703571,735.1327543375,714.6747086946999,694.4232786908999,679.6078142416999,660.4487154308,642.4978000718,624.8400528072001,606.3613510785001,592.6757453708,577.9482346897,560.4587628095,547.2738089898,532.9361375075,520.8829598804999,506.5639228701,492.85900165219994,480.74190764580004,468.36880050620005,456.2924208623,441.3515451956,427.97262423419994,415.5055941626,403.3772447025,392.0498736311,381.00271530780003,371.6631439545,362.80575747529997,353.4225673533,345.03024443580006
855,19133,"Monona,IA",797.5533946582001,770.2633404591999,751.997473939,726.445996258,705.2040736785,681.5442741894999,656.7912818103,638.7374199572,619.3423920805,600.7004834270999,582.9423874755,562.4664485081,547.2249630594999,533.5222319553001,516.4005309101,500.6899723108,488.29116425240005,478.2043343159,463.23565555690004,449.70999950739997,437.7898272392,425.65252222500004,414.50312010970003,403.80076721189994,393.4668405135,385.57261909920004,376.59172759020004,369.1052005787,362.711988875,353.16927725399995,345.957722817
856,19135,"Monroe,IA",524.3333487104001,509.6784735837,498.68799570609997,485.3177837503,474.2118707118,459.88260903080004,445.3699421921,431.22786019279994,421.1636570687,408.74588264090005,397.025454678,381.12449456859997,370.1241404799,359.4811829946,344.2524721657,334.1909995101,319.25733164720003,310.40197122160004,302.27234386579994,292.72226579119996,284.4439537343,276.8747423423,268.6002405739,262.5105893871,255.6570608517,248.6122339813,243.1961649299,236.71373293149998,231.0493629949,226.80351829129998,221.4234829182
857,19137,"Montgomery,IA",821.8973115277,803.7504328728,788.4589837893,774.5703199746,756.5859761795,736.7611395295,714.7101050451,698.399392551,684.7489091066,669.0007561989,650.5295086515999,634.8478476002999,617.4808079345,603.2133710379,583.9209249951001,565.907801069,550.0391443758,535.9156704012,524.3434790892001,512.330138367,501.51619776949997,491.9737100693,483.769617017,477.82439046830007,467.6855928559999,458.83649666910003,449.820351744,441.95173634400004,433.344808769,424.7324821473,414.2602156526
858,19139,"Muscatine,IA",2446.4801808326,2383.9450524308,2333.8974904904,2272.4578284344,2219.4625185541004,2170.4800769103,2120.1078512824997,2077.0167618680002,2027.8310006420002,1983.6483947666002,1943.5573524451,1897.7607155888,1854.6156201809001,1809.661198707,1763.9059062705999,1721.4001113237002,1681.7762111495,1647.3605956464,1608.5437708022,1576.7185876217,1548.8410312106,1518.6478354721999,1490.2075953523001,1463.4301126873,1436.1452019585,1411.1372381324002,1386.2814390229998,1365.245319642,1345.4452269756998,1327.1309540306002,1310.9603837054
859,19141,"O'Brien,IA",1020.5499646302001,994.7394546511999,972.045944483,950.901713362,929.443091804,908.1051364719001,888.9237366866,866.447842546,844.8702629308,825.2604726497,806.5631686088,785.3166372381,764.5330958944,747.2033170708999,730.7917251683999,714.3248721734,695.3624856608,676.9394190828999,658.2933597662,638.9287011286001,622.5993107551999,607.9199323673,590.4784705645,574.2174367267,560.5002175377,546.2755881016,532.9429035479,520.3471456703,509.73612822210004,497.9319439751,488.1042538249
860,19143,"Osceola,IA",445.29492274079996,432.2545331237,422.863481273,417.95194487189997,412.47005004109997,400.4568462198,387.8079906142,376.58253980840004,364.9183741403,358.226133075,349.6994433159,339.6347106271,328.1716420762,317.517036234,310.2284184486,300.482099948,291.6803118605,282.6043353828,273.3357847864,264.38748402,254.8316644599,246.90202740770002,238.18776319970002,228.7972001396,220.6430718887,213.31095546,207.33312698590004,200.8615561415,195.63519414669997,189.7981057892,183.50415094579998
861,19145,"Page,IA",1110.3511614474,1089.1058431357,1077.0591589158998,1057.3893058494,1044.9180615209998,1023.8332493358,1007.3558834855,990.0674119926999,977.3163199702,959.6670768063,942.9652487813999,923.3291525158,905.1707299603,886.7138383829999,865.6506659068999,849.4223995333,830.3429446569999,810.5033447756,791.1617339139001,779.4302648809,762.3191447966,749.5482747215001,739.7113221723,726.7274414983999,716.7405764836,704.0981992503,695.5562978213,683.8444095993,674.8294448581,664.7382861889,654.3167427118001
862,19147,"Palo Alto,IA",695.7872275765,678.3124258311,653.0862096897,633.7836545732,619.5701031205,608.2559218483,593.2055011695,579.0677627874,558.6696634174,543.8599268759,527.3655088646,511.9835700115,496.2912091306,482.52681462649997,470.7446192386,453.0938210561,436.7583467838,423.7295350504,410.1430953561,400.64029466700003,387.8967198541,374.32483152989994,364.8203991859,354.8266684463,343.6167302415,333.2862039056,323.6561766591,314.14339784159995,305.78486474569996,298.9766365118,291.5695437284
863,19149,"Plymouth,IA",1765.5918361321,1726.2109585582,1700.9650245018,1670.6423707601998,1637.3133793045,1601.8147298596,1570.2041645909999,1550.4962231267998,1523.1802339669,1497.9816668709998,1468.6865759502998,1437.5346614677,1409.1766616218,1384.7820363449,1362.0094058832,1333.6352281745,1308.4112394113,1284.8041255648002,1251.7768367797,1225.4037621284,1202.0562489081,1180.804257474,1155.5569739032,1134.6874835872,1115.8588285202,1092.0494476063,1071.4627275301,1051.5892992735,1030.7753997577,1013.9542182413,1000.7448520291001
864,19151,"Pocahontas,IA",574.9209311600999,559.4798372869,539.6599393266999,520.6154730798,500.5247790459,488.87279735909993,476.1459937107,460.6146529043,444.1005279272,429.10006283079997,416.09088424189997,401.8336418158,390.5681613431,377.1840458854999,367.154243555,355.8958870641,344.4500281168,336.3086189928,325.5972771778,316.5317244121,306.72025191809996,296.9274794305,287.0957431153,279.7804697809,269.5101703619,262.93170238899995,255.0867457229,249.4563009803,241.4549719711,234.50685299910003,227.3972804348
865,19153,"Polk,IA",27751.230013708002,27238.3479080884,26717.4470192189,26225.3543022575,25714.963130384,25250.4187234803,24799.3985902035,24320.619420361796,23851.3144569705,23401.2976216922,22955.3268982308,22576.1066374681,22165.5631473082,21727.921363882102,21286.9633884869,20874.710825093698,20528.324981060003,20174.5988737642,19838.2133532211,19507.6623975966,19202.8634775697,18937.8187094928,18668.4296968217,18403.3867961177,18164.7705971102,17937.510727241603,17738.6682020646,17529.887282301897,17333.0216229447,17137.0585388639,16970.3853488292
866,19155,"Pottawattamie,IA",7915.953694333,7728.6479315989,7525.6015862354,7328.774359819299,7138.4992990507,6936.8385275554,6730.9939623463,6551.524852512901,6376.295113747599,6215.6869235883005,6056.9835626321,5913.0835410783,5773.950072903301,5633.250862375599,5484.2575891954,5341.267856005999,5216.779793147301,5092.2632144618,4973.8685527651,4850.495234189801,4732.2549967361,4623.4072606726995,4515.013896694601,4420.0540703923,4324.2128086936,4233.5308180833,4148.468246945899,4064.0429869637996,3987.8449910236,3916.1164058483996,3850.0730506454997
867,19157,"Poweshiek,IA",1308.6777056124001,1275.0876584143,1252.3227596925,1229.0890436989,1209.4068102555998,1182.8674318683002,1157.7618066277,1131.8840801144001,1112.4509892018,1094.023202321,1075.8107536398002,1052.4220073249,1029.4236046517,1009.0610519562001,986.6735144049001,964.5254918494,941.7052120931,924.7602236426999,906.0280230402002,884.2845028090001,863.2822007660001,842.267430015,824.8713248930001,804.6079944549999,787.674752305,774.839571659,759.93285126,740.893591443,724.181619503,708.7086302959999,696.876117111
868,19159,"Ringgold,IA",363.97120013259996,353.7494517381,344.7833444725,333.57806032369996,322.201763026,313.2094725746,303.8485284037,295.7050528052,287.267610696,277.8180263135,270.2809397901,264.8303767755,256.94217813890003,246.550077819,239.819231589,229.9455012663,221.8386603921,214.3641667717,208.01893088440002,203.5908693563,197.773639727,193.563940038,190.3195099058,184.6479160216,178.6992004695,173.66182631650003,170.309188167,167.1308856599,164.1840719106,160.8042853126,156.2481950099
869,19161,"Sac,IA",749.128734928,730.7567968564,710.3257761475,690.6696184321,675.535042548,657.7825878856,647.6824199218,632.7546511251,620.0112815370001,604.6396354613,585.9984169201001,568.5163533197,554.9826490672,539.8268268057,529.5822723887,514.7545515313,499.3025223501,484.19637503350003,469.9069120375,457.66027753049997,444.1136436866,431.64760099930004,418.71595281550003,407.32035217640004,395.03754080010003,383.8768983316,376.4457186611,367.2374693616,358.5810786202,349.51493246330006,344.39095085729997
870,19163,"Scott,IA",12717.639770435999,12431.076997189999,12171.033488737,11932.529672477998,11709.063399079,11478.126541121,11227.241652555,11002.860379794001,10778.243770078001,10568.750995356999,10348.945832366999,10143.066799899001,9938.932507271,9736.125603058,9547.506737328,9373.275961954001,9217.940859055001,9050.794644018999,8895.53869737,8743.661993016,8592.98118266,8449.19338496,8307.15454485,8175.10189221,8059.2041029,7944.583432959999,7840.47448993,7738.737975800001,7645.709555670001,7552.26106551,7462.22823055
871,19165,"Shelby,IA",954.267992604,936.1869352287999,911.5121175234001,891.5555543197,872.4394222809001,859.274154927,839.6496990630001,820.6321284339,804.8765862250999,790.0544710055999,775.0052477532,761.3313321769999,741.4349706284999,726.7861972845999,713.9876327988001,701.20399501,683.4297574599,665.2710136215,652.1531004471001,638.7775100519,625.047121422,609.2818885164,595.0386462188,581.3559631661999,566.7753657354,553.864663567,540.677169711,528.152679987,516.3917922090001,506.272768781,496.467921878
872,19167,"Sioux,IA",1464.189805967,1446.1932081462,1425.0990541766998,1401.5018593759,1374.6824980165,1341.9432540748,1316.1695366698,1293.6691668542999,1270.4021339762003,1246.3227011386998,1225.2205589102,1204.3901272666,1185.3440272698,1167.4626048746,1152.1087493598,1135.3439868998,1112.2501757367,1091.8408211926,1064.7553567083,1038.9142290731,1013.9602068874999,991.5303068927001,971.448670136,952.2059781199,932.2508169908001,913.8973216144001,898.7161384294,883.22863267,868.6291227503,858.8874724537001,849.4495475194999
873,19169,"Story,IA",4524.772799941,4431.4520007203,4350.6672896674,4291.0524358312,4226.3108224459,4144.0424002480995,4093.7871994991997,4062.2324050875004,4029.8940896451,3987.1373849543997,3929.6007438129004,3860.7835570157004,3805.6440620525,3747.1204057729,3685.1283067395,3626.4333651561,3569.2309345541003,3513.7812857240997,3432.1605393191,3363.2296513430997,3296.4699109729995,3234.7011620670996,3170.498200968,3122.9566178266,3082.0241078796003,3045.3877049915995,3016.1269145981,2987.0627410065995,2958.6897366035,2935.0986310408,2915.6654764314
874,19171,"Tama,IA",1184.7077031805998,1158.2687654371,1135.8035805699,1108.966792169,1076.0180253778,1051.6235354554,1026.6081515136,995.8512793759,968.7139297932999,943.5907407528,917.0320809385,894.467746003,872.7157885885,847.6327207516,822.824448201,799.9013635644001,776.9796037349001,759.5712451105,737.1420699816,717.3068163945,696.4998774454,678.8861645001,660.1945150813,644.909362419,627.3986928533,612.3039725750999,597.2289223146,584.4162117734,572.5010802198999,559.8848471683,548.4742500176
875,19173,"Taylor,IA",489.7349107965,472.8438558932,458.4579718206,444.6691250501,431.24272641089993,420.7420518396,406.8392949172999,395.6369611627,383.7099562386,374.8024470572,364.47867642619997,352.27616830880004,340.5389161532,328.0396039661,317.9142308563,306.6572202524,296.3091111491,286.63225216210003,278.553248638,269.1884132708,261.9063846418,253.97227209750002,247.33840172560002,241.6242520191,236.3851905943,232.00191087049998,226.2101741494,221.53139628000002,216.49834620669998,212.20334051780003,208.3616093051
876,19175,"Union,IA",896.4124121469,873.4328716194999,847.4177672156001,822.5915909482001,795.0754743949999,770.6721252471999,753.5851140995,734.8491483749,713.8868638951,693.0445851046001,671.7871712792,656.46688287,640.2437168559,620.9035788406,604.269893144,584.3597720118,570.8682369715,556.0398037216,541.8564521251,526.9808568344,514.9722927199,502.94397992179995,491.9687437827,482.98033616590004,474.1666992621,464.2965938579,456.5014006271,448.0229331478,439.87767110019996,430.92398240250003,421.69039779220003
877,19177,"Van Buren,IA",588.5549396444999,566.5610807657,549.1722417254,529.9950375788,511.9070265663,490.6144103116,470.5400399314,456.1782813808,438.56458487509997,424.4068666576,407.2399946957,391.81420798780005,377.8344070638,368.2559660975,357.4837834818,341.0523527552,328.87668544779996,318.6947125809,307.33779355580003,296.0300746911,284.64908784600004,276.58361886650005,269.502927306,258.45907123259997,250.5121071356,243.34671125260002,236.3908618497,228.63700473070003,222.47419441249997,216.8664175881,211.6091263534
878,19179,"Wapello,IA",2525.313868871,2444.5445778958,2370.3845935534,2300.9952778957,2235.9361989905,2174.0461614624,2105.4138324245,2040.3437571253999,1976.218765547,1916.5615524002,1863.2879344309001,1807.5120279412001,1753.3263383131998,1702.3382536665001,1655.4419726598999,1608.4221526893998,1564.0872922903,1521.9919151348,1482.4552058131999,1444.4443693483,1407.9796440170999,1374.1914606049,1341.0519029191,1307.6563682766998,1277.518504607,1247.4214596055,1218.2654862373,1191.8989068273002,1163.8558009242001,1136.4518350157,1110.1565038832
879,19181,"Warren,IA",3223.035600759,3186.511182143,3153.1070735760004,3124.546391845,3096.032264457,3072.57848611,3053.256240457,3022.0583655469995,3009.4896373700003,2990.1364610580004,2971.8390130710004,2950.1214170400003,2929.185871058,2906.016459986,2885.4872482479996,2863.562374102,2846.631926305,2825.387719247,2800.14656608,2775.580032833,2758.1478456729997,2736.082495095,2717.5228225710002,2695.9812249819997,2682.233915071,2667.409266583,2656.644168961,2646.825008022,2634.2992840770003,2626.795423793,2618.84781648
880,19183,"Washington,IA",1468.9753479800002,1440.1761389959,1405.5311141845,1378.3685127118001,1350.0912046214,1326.9883451583,1304.8919892218998,1279.1137419496,1259.7685408585,1238.5998507442,1216.5785309839998,1199.1671365925,1180.1837881546999,1161.8230516882,1143.6036849341,1122.4291506358,1100.6793185875,1076.747244144,1064.9128169421,1047.966403875,1029.2259534989998,1008.030549095,989.613357964,979.000498125,962.4581798979999,952.5209000790001,938.39359797,928.121106617,914.1950750970001,904.296286497,892.939335332
881,19185,"Wayne,IA",475.4435364509,457.53782579099993,436.5650158779,421.26775202560003,406.7359766942,392.19066043039993,377.8708424586,364.5481731247,351.8807731371,339.43763586899996,325.2764628178,312.7447120051,300.8817899878,290.83193377180004,279.4467566583,268.4619470625,260.6625778147,251.7209036752,243.9317507234,234.709625119,226.17078502780004,218.2240725266,210.7510484476,205.56023975690002,198.3393903345,191.74434899140002,185.8651093392,181.0730872595,175.7281332404,171.4882929393,167.2976081939
882,19187,"Webster,IA",2682.6683907258002,2604.1614240562,2537.9025499702,2474.5618267552,2414.1957633704,2359.1401438523003,2307.2834199156005,2249.8281107783,2190.7527647855004,2136.50512167,2078.5941919119996,2023.3364669940001,1965.0547532654,1905.7307558178,1853.022811022,1809.8977281492998,1761.1584960797002,1712.389418431,1662.4776814989998,1620.2843089393,1583.2657950905,1545.4081052197,1504.6421736213001,1466.8294834042001,1429.3103322226,1393.8093203343,1359.8584511299002,1326.8690087646,1294.7960774147,1265.062037233,1238.2558165288
883,19189,"Winnebago,IA",718.5815835835999,697.5072522674001,677.2349272937,660.3111618472001,648.4291486078,633.9010798627,613.6720674870999,600.080240883,583.5357019182001,567.799093742,553.0367138823,534.5170405291,516.5576331894,497.95427222669997,482.2106584709,464.78690691329996,448.3331272771,431.893031125,419.04335909889994,405.9083509113,394.1102634911,382.1277447176,371.0912042185,361.9743653459,352.8551306758,345.7246123682,337.12954975879995,329.0635526789,321.0121756213,314.2951198931,307.66650220530005
884,19191,"Winneshiek,IA",1169.1869356818002,1153.9118471718,1137.7283240328,1116.8980013964,1102.3930429326,1087.134980146,1075.6446820195001,1046.3814092502,1020.6380223234,998.7246370165999,978.4743157751,964.5273889424,940.8144145413,921.1924468079001,904.0426751647001,884.9456282031001,866.9539180324,838.0364536722,815.2749679104,794.3863637804,774.2632944119999,755.0924592095,738.648427806,717.8712010965,702.0629242839,684.8237829278,666.8660996517,653.5027716054,639.014501752,624.539849061,613.238920692
885,19193,"Woodbury,IA",7099.252562967001,6899.8553976969,6724.1851994512,6552.0216526206,6363.852592073201,6185.5275099856,6035.234020286601,5868.0291611176,5711.254294952,5546.851028232901,5387.2109019847,5241.5048973043,5096.1617673334995,4954.3833384467,4818.4249491033,4680.505462949901,4559.2405351083,4443.2785551211,4329.448536848,4225.3755420574,4127.357202081,4038.3859477872,3951.7246306555003,3866.0323962309003,3786.5979195872,3710.6777547092,3643.0833752724,3577.3331214513,3510.2909645282,3446.1262302348996,3377.8068683525003
886,19195,"Worth,IA",621.8994782656,604.5051638863,581.7708917819,564.4525875170001,546.0758170067,531.138871148,514.7094270883,495.31643614899997,478.73702334169997,462.3221853411,454.3189563899,441.80494892089996,428.0499871864,414.207676237,402.0851322707,390.0662693887,370.7572128754,358.7282896826,350.0756860148,338.5265963951,326.8350995424,316.9875992134,307.7312328142,298.36754140719995,290.6256128062,281.25681623940005,273.9331529382,266.37803375659996,259.6520293131,252.3868899268,245.8862239686
887,19197,"Wright,IA",892.0405189733999,867.1080011123,843.2332676518,819.5927941655999,793.0989244957,770.0286841265,747.1729394069,725.3999396629,702.6770148777999,679.2933720732999,656.8126883933,636.4487944175,616.0396033735,597.8329799181,578.0619733729001,563.3107376847,545.3338025893,527.0652957386,510.0838565143,495.7010990509,480.3739742337,465.681944131,450.174483829,434.79357856649995,420.7183479569,409.4579854538,401.1274842086,390.1858924619,378.8404514078,369.3735676532,360.18440355679996
888,20001,"Allen,KS",1121.6447740591,1095.1569176265002,1074.0963615864,1046.627028998,1029.4483191665001,1004.6832433092001,980.976744135,959.3596581969,941.9690767838,922.1156684308,906.6822266413,879.0103612025999,859.3447740286999,839.4372027109,822.0101479184,801.7495703945001,780.3722405990999,760.5485013252,743.3447035592,728.3987316833,709.9305090652999,692.9221067023001,677.7493586956,662.7575490234,650.0513786278,638.223415445,626.6898239831,616.9571375703,606.2997013132,595.1931366077999,586.3974663846
889,20003,"Anderson,KS",613.7439731279,595.9770315674,575.8573242422999,556.7196763283,535.8260711661001,517.605450854,501.2237518576,485.9659971734,471.5483849551,453.6108952195,439.7129598953,423.30880142210003,410.49738400580003,396.8282169634,383.7286145349,371.860270781,359.3105817697,345.8511946928,333.9411092911,322.27309723919996,314.5633238106,303.9658346496,296.68585988359996,287.89835573690004,278.1471628398,271.69514588870004,264.9431404337,257.4995189614,250.29122482309998,243.4741726781,237.16132227030002
890,20005,"Atchison,KS",1162.3853368989,1135.9840449131,1109.3080140467,1084.0546746924,1060.6063736892002,1034.2484975601,1007.6606774452,981.3766904697,957.097964864,936.4203302503,912.0400688609,890.6721957098,867.8174400685,844.5663643028,819.3860178504,798.4715499165,775.3812776567,753.9399646467,733.4234428551,715.0911263541,694.0212698184001,676.1230807485001,657.3979171777,638.7054716428,622.4813248111,608.0813230105,596.845306695,581.8439371105,568.9385721373,557.144307519,547.3580234671
891,20007,"Barber,KS",349.88124022050005,340.7294343506,333.3512160584,327.7793000914,317.4344121063,306.8810839432,297.01579802720005,288.7069043739,280.5221241822,274.66700511019997,268.2989859781,259.8276901011,252.3028353976,246.0952962485,238.5573743844,229.4137559642,220.3358139587,212.3575101364,203.8852102176,196.088651179,189.6997242661,182.8269759753,176.89740416950002,171.44444402789998,165.6310020461,159.6058590045,153.4687198166,146.96486120839998,140.8444566737,136.9746405182,132.8887524203
892,20009,"Barton,KS",1796.111236444,1755.9530602493999,1708.5889314790002,1672.7340342004,1633.2921363915,1591.2978055275,1557.6604693323,1515.837656953,1484.2315609117,1445.7704256091,1413.7591035797,1383.6355115887998,1355.5282368448002,1325.4213053188,1293.3021493874003,1258.6665062013,1221.5849315253,1180.4911824722,1150.4777005882002,1116.2378807047,1087.3302833252,1057.2389806958,1029.097594866,999.91504574,972.572775113,948.9775566229999,924.1111449570001,902.7865633920001,884.670102745,862.697076138,843.4700577360001
893,20011,"Bourbon,KS",1119.308860725,1090.6220081504,1068.7081923086998,1040.820593222,1014.1192759016999,988.5349441075,965.5386554215,940.925096923,919.1324640929,899.6232684146,878.4493448708,853.4964738089001,831.6069312348,813.048332836,790.6547463326,767.3152264852,745.4776686055999,726.9030944194,707.8578387591,691.8828047605999,672.7726411074,657.8197700045,644.8743653726001,630.735143143,616.5693739231,602.8992662247,592.8692958344,580.0839996393,569.962739402,558.2907670488,548.0349461819
894,20013,"Brown,KS",840.3714170971,809.6532303457,789.2675586031,764.0026957954999,730.7306340347,705.6440757798999,682.0814010001001,659.7248800865001,637.9393698217999,618.4419424018,601.1433774351999,581.2407577614999,565.1621929135,550.552441111,529.298809062,507.6630026557,492.86612004099993,477.1746525735,459.36365382379995,444.2112485659,430.3412045502,418.20800005760003,404.6224993072,392.4689220641,379.8803367475,370.6435442115,360.43318797330005,352.246256605,343.9958801501,335.97768968,328.1936405457
895,20015,"Butler,KS",4701.992432415001,4631.8972425794,4540.924124295299,4460.6585094662,4394.586235083,4322.8654560959,4260.3279143652,4193.069249098599,4122.870275166601,4059.9121712311,3995.3382698012997,3935.5351060674,3867.4710209152,3797.2997887088,3729.4489862231,3669.8241620088997,3604.9212913605998,3543.5984236137997,3486.6659465217,3434.9691624279,3385.8496427099,3333.1058399201,3282.3087051699,3231.0269736627997,3182.0826015497005,3138.3449454831,3098.9170948685,3062.5354140394998,3029.8117066504997,2996.5165727860003,2968.1663129933004
896,20017,"Chase,KS",211.9866073369,207.7180433259,202.04943520729998,194.11048094749998,185.28079683320001,179.65968556599998,173.86974893779998,170.6895414983,167.10559716129998,163.4213796518,156.7933206016,152.4383122909,146.0890637787,142.0039063816,137.1604340509,132.3730329807,128.4676288453,124.2700021148,120.52841268310002,116.88598893649998,114.90188538240001,111.3452339033,106.85780013869999,106.0622871871,103.519027817,100.7030414187,97.1146580132,94.0923518666,90.8934108318,88.768768572,85.70327079990001
897,20019,"Chautauqua,KS",285.4569863613,281.7094330904,269.8100245647,262.3047523824,251.79994003300004,243.9157293544,234.7339014538,224.1814823807,216.3393401573,211.0898163982,205.3714589684,197.63562336470002,190.5542358401,183.36713604169998,179.98314354840002,174.4391233207,169.318764773,165.1266989224,160.9562035679,155.1661893571,149.9352606411,145.1186513595,140.7072524495,137.1498021502,133.6927448474,129.8900727528,126.3823309397,122.6531580921,120.05583331839999,117.46065901169999,115.93488762889999
898,20021,"Cherokee,KS",1387.7018326114,1359.0141942914,1334.4209668034,1300.8016045786999,1271.7022065831,1246.9229955193002,1218.0756299732,1193.7677969187,1169.7803088883,1146.9750598131,1124.3698548369998,1102.6450407199,1082.9847404037,1062.8664230899,1036.2747429449,1014.7657872836999,993.6145099275,975.3845640867,951.3475684733,933.2492385579,917.9681286362,899.5185159595999,883.8432238940001,869.4397353974,853.340932593,837.0931086188,822.5367383175,808.8820855710001,796.638985254,782.687935803,772.6281712220001
899,20023,"Cheyenne,KS",215.0632720955,213.24843752930002,206.3128330857,199.9143050422,195.7528065166,190.2189008764,182.02730865040002,176.1873847415,169.48088798199998,160.8667526964,153.8821548006,150.5352273062,144.2896197409,139.1523927177,134.387706948,129.3009202128,124.204481983,119.6716388846,115.7612009803,110.66772109229998,106.6882113091,103.6677186459,99.2342587534,95.207809645,90.5286255134,86.5044348728,82.7451134004,79.5155577128,77.6337965504,75.4905138452,73.94607066
900,20025,"Clark,KS",151.4761274212,148.3502100976,142.2860745421,139.4898634102,132.6787909564,130.8741333413,130.1430256826,126.2979574193,124.50325071949999,118.2459967589,114.9371747261,115.1506966975,110.0000105883,108.1793818189,108.8789524611,107.5623471884,105.5255891506,103.68822440499999,102.122073817,99.5546807044,97.401240812,94.4336594702,90.7158069747,88.62945561040002,85.8175981598,83.1325200741,80.7643382148,78.722624336,75.7310431658,73.4468644537,71.3975793426
901,20027,"Clay,KS",899.172427639,869.587959724,839.726951515,810.9229539180001,785.68040709,770.391043704,750.3108231859,729.1584713301,708.4552746386,691.3779963807,679.5315081519999,663.5917389580001,646.9087377980001,631.356689168,616.9577834487001,605.8448651997,594.043123082,585.285713121,573.936982919,562.715481203,554.763125111,543.168585152,533.17922471,524.4967632580001,515.673046457,506.585354519,499.874333408,492.87049855600003,486.53546979900005,478.92582647499995,472.79908240000003
902,20029,"Cloud,KS",691.7091727188999,676.8995081792,657.4111339617,637.9607444039,618.8134910552,603.9766222931,587.3441057204001,570.0106020856999,553.3618936458,536.6990089694001,523.3327423286,510.9599811944,497.77476919770004,482.8978854443,468.70959080160003,456.3813515011,444.49502715510005,431.03208945840004,418.3187320296,407.5379616592,397.7045251828,388.3560081763,377.6629072023,365.4494123351,355.4684024657,345.85214988750005,337.3587978809,327.4531825089,320.3414236285,313.46845705299995,307.3803207099
903,20031,"Coffey,KS",736.5162840863,719.7091158206999,704.9660807752001,686.1437161463999,666.4418224409,649.4545779382,632.2642684209999,619.5492480515001,605.5093433879,593.3714037316,583.7140430758,571.7042271104999,561.5239109078999,550.0866787487,539.7500731466,527.1962580505,515.9396910894,504.36108673210003,492.41435128819995,484.4846132298,473.72178962899994,463.80453127000004,454.54355538499993,445.50891436700005,436.655113409,428.18403509700005,418.264247796,411.4251478709999,404.07443063600005,396.596082587,392.602349996
904,20033,"Comanche,KS",119.1088784754,120.02939252899999,113.3552685516,112.11036836919999,108.0320687633,104.8074562813,101.96721784540001,98.69126758069999,96.0312168646,94.92584525999999,91.6830008389,88.19622559809999,85.9209128461,84.3562141369,81.7770639906,79.0703825999,76.7369576064,74.989389439,73.6691253298,71.7306269818,69.4376578081,67.97818543,64.9635992644,62.7809978617,60.372981520399996,58.89709996409999,56.636335043,54.7186872722,53.267859340899996,51.0734320739,49.696769164900005
905,20035,"Cowley,KS",2494.6365631156,2427.9592759710004,2364.8159122658003,2305.5892938772,2250.1350263444997,2191.650480262,2137.0412431697,2086.7024466179,2040.2830979915998,1998.0325039967,1951.4967293063,1897.1144288977002,1856.8536078025998,1812.5058064236,1765.6762072837998,1724.0047641126002,1681.126777778,1646.3964867804998,1606.2255714822,1566.1139299663998,1531.6030562784,1497.9444645351002,1464.9741605269,1433.4988323246,1405.9263505116999,1378.4304009368,1352.3807308254,1326.9519642829,1302.0918010071,1280.705500787,1262.583581685
906,20037,"Crawford,KS",2636.25503217,2559.4423509410003,2488.1057621130003,2418.275054539,2354.9761031810003,2291.2347864979997,2240.342257004,2188.8691552738,2139.651658026,2090.6014195580005,2047.6244097940003,2003.0514271109998,1959.602701913,1919.427505054,1884.424136075,1847.440437732,1808.687744435,1770.857076275,1736.097439157,1704.853700532,1671.9862283989999,1643.923663552,1619.5308583909998,1595.1009563619998,1576.203903442,1557.17383955,1537.83606313,1522.4745785440002,1505.924691266,1491.9438650840002,1476.9913275709998
907,20039,"Decatur,KS",263.87560994340004,259.9903420092,249.073133872,243.5930758233,235.0407546374,229.01134930990003,223.44602405569998,216.5633752371,209.0202719895,205.37297320780002,200.2658920332,193.32350820940002,187.61024900319998,181.072122767,178.3243608477,176.3147821521,169.4559509375,161.7313280679,156.5769657833,151.9885788037,143.794411271,136.8150399077,130.4209929486,125.69158463790001,120.31335462880001,113.6065863623,108.4131807857,103.9417472973,99.7558964931,94.81073757349999,91.67183867720001
908,20041,"Dickinson,KS",2048.639148246,1997.69069083,1950.336949986,1905.038810623,1856.217285532,1807.9723739780002,1769.533752405,1734.2766908468998,1693.796843358,1657.626595561,1621.2573844520002,1587.7626257920003,1559.656328278,1532.683320369,1501.802321018,1469.308414817,1442.5657193789998,1416.8085234730002,1391.0722159939999,1366.125670617,1343.300730516,1319.5789024609999,1299.082333347,1279.141542073,1258.148363011,1238.445587403,1217.916703046,1201.716218139,1184.3904676470002,1167.22451513,1149.544938504
